vin,car_name,year,date,sale_price,times_viewed,body_type,transmission,variant,assured_buy,City,State,is_hot,rto,source,make,model,car_availability,total_owners,borker_quote,original_price,car_rating,ad_created_on,fitness_certificate,reserved,warranty_av
1HG265VK6924,ford fusion,2021,3/23/2021,18689,1490,sedan,automatic,fusion se,TRUE,New York,NY,TRUE,mh02,inperson_sale,ford,fusion,in_stock,3,15782,15782.5,good,3/23/2021 14:08:49,TRUE,FALSE,TRUE
1HG265VK6682,ford fusion,2021,3/11/2021,25089,1017,sedan,automatic,fusion se,TRUE,New York,NY,TRUE,mh05,inperson_sale,ford,fusion,in_stock,2,23000,23000,good,3/11/2021 12:36:59,TRUE,FALSE,TRUE
1HG265VK7200,ford fusion,2021,2/23/2021,17799,2304,sedan,automatic,fusion se,TRUE,New York,NY,TRUE,mh43,inperson_sale,ford,fusion,in_stock,1,13130,13130,great,2/23/2021 7:35:46,TRUE,TRUE,TRUE
1HG265VK6327,ford fusion,2021,3/23/2021,60409,1889,sedan,automatic,fusion titanium,FALSE,New York,NY,TRUE,mh05,inperson_sale,ford,fusion,in_stock,1,56500,56500,great,3/23/2021 6:55:30,TRUE,FALSE,TRUE
1HG265VK7259,ford fusion,2021,3/5/2021,14109,2571,sedan,automatic,fusion hybrid sel,TRUE,New York,NY,TRUE,mh14,inperson_sale,ford,fusion,out_of_stock,1,13715,13715.9,great,3/5/2021 13:47:46,TRUE,TRUE,FALSE
1HG265VK6742,ford fusion,2021,3/8/2021,34569,2237,sedan,automatic,fusion hybrid titanium,TRUE,New York,NY,TRUE,mh01,inperson_sale,ford,fusion,in_stock,1,31635,31635.9,great,3/8/2021 17:46:09,TRUE,FALSE,TRUE
1HG265VK9868,ford fusion,2021,3/19/2021,33619,3756,sedan,automatic,fusion hybrid titanium,TRUE,Las Vegas,NV,TRUE,up32,inperson_sale,ford,fusion,in_stock,1,28800,36406,great,3/19/2021 5:14:52,TRUE,FALSE,FALSE
1HG265VK7811,ford fusion,2021,3/22/2021,22429,935,sedan,automatic,fusion se,TRUE,New Jersey,NJ,TRUE,mh12,inperson_sale,ford,fusion,in_stock,1,21120,21120.4,great,3/22/2021 9:42:45,TRUE,TRUE,TRUE
1HG265VK7699,ford fusion,2021,3/25/2021,22159,1469,sedan,automatic,fusion se,TRUE,New Jersey,NJ,TRUE,mh14,inperson_sale,ford,fusion,in_stock,1,20556,20556,great,3/25/2021 5:33:57,TRUE,FALSE,TRUE
1HG265VK7871,ford fusion,2021,3/31/2021,18559,3702,sedan,automatic,fusion se,TRUE,New Jersey,NJ,TRUE,mh12,inperson_sale,ford,fusion,in_stock,1,16554,16554.5,good,3/31/2021 5:04:12,TRUE,TRUE,TRUE
1HG265VK7582,ford fusion,2021,3/12/2021,24959,705,sedan,automatic,fusion se,TRUE,New Jersey,NJ,TRUE,mh14,inperson_sale,ford,fusion,in_stock,2,23193,23193.8,great,3/12/2021 16:13:40,TRUE,FALSE,TRUE
1HG265VK7758,ford fusion,2021,1/3/2021,18969,2495,sedan,automatic,fusion se,TRUE,New Jersey,NJ,TRUE,mh15,inperson_sale,ford,fusion,in_stock,2,19627,19777,great,1/3/2021 3:58:58,TRUE,TRUE,TRUE
1HG265VK7678,ford fusion,2021,4/22/2021,20929,169,sedan,automatic,fusion se,TRUE,New Jersey,NJ,TRUE,mh12,inperson_sale,ford,fusion,,2,15780,15780.3,good,4/22/2021 7:24:50,TRUE,FALSE,FALSE
1HG265VK7488,ford fusion,2021,4/17/2021,28319,639,sedan,automatic,fusion se,TRUE,New Jersey,NJ,TRUE,mh12,inperson_sale,ford,fusion,pickup_pending,1,23674,28329.9,great,4/17/2021 9:13:38,TRUE,FALSE,TRUE
1HG265VK7849,ford fusion,2021,2/22/2021,19589,2757,sedan,automatic,fusion se,TRUE,New Jersey,NJ,TRUE,mh05,inperson_sale,ford,fusion,in_transit,1,17610,17610.6,good,2/22/2021 12:37:02,TRUE,TRUE,TRUE
1HG265VK7670,ford fusion,2021,4/9/2021,19939,1239,sedan,automatic,fusion se,TRUE,New Jersey,NJ,TRUE,mh12,inperson_sale,ford,fusion,in_stock,3,18812,19949.9,great,4/9/2021 6:30:27,TRUE,FALSE,TRUE
1HG265VK7651,ford fusion,2021,4/6/2021,23029,1641,sedan,automatic,fusion se,TRUE,New Jersey,NJ,TRUE,mh12,inperson_sale,ford,fusion,in_stock,1,21442,21442.9,great,4/6/2021 10:05:26,TRUE,FALSE,TRUE
1HG265VK7863,ford fusion,2021,3/9/2021,26299,1566,sedan,automatic,fusion se,FALSE,New Jersey,NJ,TRUE,mh12,inperson_sale,ford,fusion,in_stock,1,25734,25734.5,great,3/9/2021 7:44:23,TRUE,TRUE,TRUE
1HG265VK7735,ford fusion,2021,3/21/2021,18269,1933,sedan,automatic,fusion se,TRUE,New Jersey,NJ,TRUE,mh31,inperson_sale,ford,fusion,in_stock,2,15900,15900,fair,3/21/2021 7:49:22,TRUE,FALSE,TRUE
1HG265VK7751,ford fusion,2021,3/21/2021,24779,2262,sedan,automatic,fusion se,TRUE,New Jersey,NJ,TRUE,mh46,inperson_sale,ford,fusion,in_stock,1,21424,21424.1,great,3/21/2021 15:18:20,TRUE,FALSE,TRUE
1HG265VK7761,ford fusion,2020,12/5/2020,17919,7509,sedan,automatic,fusion se,TRUE,New Jersey,NJ,TRUE,mh43,inperson_sale,ford,fusion,in_stock,2,16452,19323.7,great,12/5/2020 16:30:01,TRUE,TRUE,TRUE
1HG265VK7968,ford fusion,2021,3/9/2021,21349,1851,sedan,automatic,fusion se,TRUE,New Jersey,NJ,TRUE,mh14,inperson_sale,ford,fusion,in_stock,1,18619,18619.9,good,3/9/2021 15:50:25,TRUE,TRUE,TRUE
1HG265VK7673,ford fusion,2021,3/22/2021,21359,1455,sedan,automatic,fusion se,TRUE,New Jersey,NJ,TRUE,mh43,inperson_sale,ford,fusion,in_stock,1,19662,19662,great,3/22/2021 7:33:01,TRUE,FALSE,TRUE
1HG265VK7916,ford fusion,2021,3/10/2021,25969,2272,sedan,automatic,fusion se,TRUE,New Jersey,NJ,TRUE,mh12,inperson_sale,ford,fusion,in_stock,1,24994,24994.9,great,3/10/2021 9:31:40,TRUE,TRUE,TRUE
1HG265VK7929,ford fusion,2021,4/5/2021,61029,2835,sedan,automatic,fusion titanium,TRUE,New Jersey,NJ,TRUE,mh03,inperson_sale,ford,fusion,in_stock,1,62000,62150,great,4/5/2021 17:30:54,TRUE,TRUE,FALSE
1HG265VK7736,ford fusion,2021,3/11/2021,36859,2388,sedan,automatic,fusion hybrid titanium,TRUE,New Jersey,NJ,TRUE,mh02,inperson_sale,ford,fusion,in_stock,1,35726,35726.4,great,3/11/2021 16:42:34,TRUE,FALSE,TRUE
1HG265VK4922,ford fusion,2021,3/13/2021,30929,931,sedan,automatic,fusion se,TRUE,Los Angelas,CA,TRUE,ka51,inperson_sale,ford,fusion,in_stock,1,29918,29918.4,great,3/13/2021 5:20:28,TRUE,FALSE,TRUE
1HG265VK5022,ford fusion,2021,3/30/2021,29159,1735,sedan,automatic,fusion se,FALSE,Los Angelas,CA,TRUE,ka05,inperson_sale,ford,fusion,in_transit,1,25985,25985.5,great,3/30/2021 14:07:12,TRUE,TRUE,TRUE
1HG265VK5052,ford fusion,2021,3/20/2021,30379,1190,sedan,automatic,fusion se,TRUE,Los Angelas,CA,TRUE,ka05,inperson_sale,ford,fusion,in_stock,1,26302,26302.3,good,3/20/2021 9:26:16,TRUE,TRUE,TRUE
1HG265VK4711,ford fusion,2021,3/4/2021,27069,849,sedan,automatic,fusion se,FALSE,Los Angelas,CA,TRUE,ka03,inperson_sale,ford,fusion,in_stock,1,24030,24030.5,good,3/4/2021 12:35:01,TRUE,FALSE,TRUE
1HG265VK4472,ford fusion,2021,3/25/2021,35589,1048,sedan,automatic,fusion se,FALSE,Los Angelas,CA,TRUE,ka03,inperson_sale,ford,fusion,in_stock,2,30231,30231,good,3/25/2021 12:28:00,TRUE,FALSE,TRUE
1HG265VK5168,ford fusion,2021,3/18/2021,22559,1293,sedan,automatic,fusion se,TRUE,Los Angelas,CA,TRUE,ka51,inperson_sale,ford,fusion,in_stock,4,15000,15000,fair,3/18/2021 6:02:30,TRUE,TRUE,TRUE
1HG265VK4483,ford fusion,2021,3/24/2021,25949,2490,sedan,automatic,fusion se,TRUE,Los Angelas,CA,TRUE,ka05,inperson_sale,ford,fusion,in_stock,2,21589,21589.6,good,3/24/2021 13:58:56,TRUE,FALSE,TRUE
1HG265VK5049,ford fusion,2021,3/20/2021,33139,2053,sedan,automatic,fusion se,FALSE,Los Angelas,CA,TRUE,ka04,inperson_sale,ford,fusion,in_stock,2,31689,31689.1,great,3/20/2021 6:52:59,TRUE,TRUE,TRUE
1HG265VK4607,ford fusion,2021,2/1/2021,29809,2833,sedan,automatic,fusion se,TRUE,Los Angelas,CA,TRUE,ka03,inperson_sale,ford,fusion,in_stock,1,29200,29200,great,2/1/2021 12:19:57,TRUE,FALSE,TRUE
1HG265VK5026,ford fusion,2021,4/12/2021,36839,253,sedan,automatic,fusion se,TRUE,Los Angelas,CA,TRUE,ka04,inperson_sale,ford,fusion,in_stock,1,33038,33038.9,great,4/12/2021 15:32:50,TRUE,TRUE,TRUE
1HG265VK4795,ford fusion,2021,3/31/2021,30459,443,sedan,automatic,fusion se,TRUE,Los Angelas,CA,TRUE,ka04,inperson_sale,ford,fusion,in_transit,1,25341,25341.7,good,3/31/2021 10:07:00,TRUE,FALSE,TRUE
1HG265VK4859,ford fusion,2021,3/12/2021,29769,921,sedan,automatic,fusion se,FALSE,Los Angelas,CA,TRUE,ka05,inperson_sale,ford,fusion,in_stock,3,28526,28526.6,great,3/12/2021 12:37:21,TRUE,FALSE,TRUE
1HG265VK5073,ford fusion,2021,2/16/2021,22979,1473,sedan,automatic,fusion se,TRUE,Los Angelas,CA,TRUE,ka02,inperson_sale,ford,fusion,in_stock,3,21567,21567.1,great,2/16/2021 12:39:13,TRUE,TRUE,TRUE
1HG265VK4836,ford fusion,2021,3/28/2021,30229,8458,sedan,automatic,fusion se,TRUE,Los Angelas,CA,TRUE,ka04,inperson_sale,ford,fusion,in_stock,2,24239,24239.2,great,3/28/2021 10:21:29,TRUE,FALSE,TRUE
1HG265VK4645,ford fusion,2021,2/9/2021,21989,1551,sedan,automatic,fusion se,TRUE,Los Angelas,CA,TRUE,ka03,inperson_sale,ford,fusion,in_stock,3,20725,20725.4,great,2/9/2021 13:04:53,TRUE,FALSE,TRUE
1HG265VK4542,ford fusion,2021,3/11/2021,28719,1507,sedan,automatic,fusion se,FALSE,Los Angelas,CA,TRUE,ka02,inperson_sale,ford,fusion,in_stock,1,26069,26069.3,great,3/11/2021 13:00:16,TRUE,FALSE,TRUE
1HG265VK5164,ford fusion,2021,3/26/2021,63409,3068,sedan,automatic,fusion sel,TRUE,Los Angelas,CA,TRUE,ka01,inperson_sale,ford,fusion,in_stock,1,63603,63753.6,great,3/26/2021 12:59:34,TRUE,TRUE,TRUE
1HG265VK4601,ford fusion,2021,3/1/2021,61479,1384,sedan,automatic,fusion titanium,TRUE,Los Angelas,CA,TRUE,ka05,inperson_sale,ford,fusion,in_stock,1,65000,65150,great,3/1/2021 14:53:11,TRUE,FALSE,TRUE
1HG265VK4979,ford fusion,2021,3/19/2021,23349,2678,sedan,automatic,fusion hybrid se,TRUE,Los Angelas,CA,TRUE,ka02,inperson_sale,ford,fusion,in_stock,2,19614,19614.4,good,3/19/2021 6:37:29,TRUE,FALSE,FALSE
1HG265VK4725,ford fusion,2021,3/17/2021,28369,1568,sedan,automatic,fusion hybrid se,TRUE,Los Angelas,CA,TRUE,ka50,inperson_sale,ford,fusion,in_stock,2,26244,26244.8,great,3/17/2021 12:55:37,TRUE,FALSE,TRUE
1HG265VK5132,ford fusion,2021,3/31/2021,18719,5558,sedan,automatic,fusion hybrid se,TRUE,Los Angelas,CA,TRUE,ka03,inperson_sale,ford,fusion,in_stock,2,16000,16000,good,3/31/2021 6:13:38,TRUE,TRUE,TRUE
1HG265VK5031,ford fusion,2021,4/6/2021,34329,3080,sedan,automatic,fusion hybrid sel,FALSE,Los Angelas,CA,TRUE,ka53,inperson_sale,ford,fusion,in_stock,1,31218,31218.5,great,4/6/2021 15:00:51,TRUE,TRUE,TRUE
1HG265VK3672,ford fusion,2021,4/7/2021,23309,380,sedan,automatic,fusion se,TRUE,Philadelphia,PA,TRUE,hr26,inperson_sale,ford,fusion,in_stock,1,17696,17696.1,fair,4/7/2021 12:37:19,TRUE,FALSE,TRUE
1HG265VK5828,ford fusion,2021,1/25/2021,16789,2679,sedan,automatic,fusion se,TRUE,San Faransisco,CA,TRUE,dl4c,inperson_sale,ford,fusion,in_stock,1,15265,20642.2,great,1/25/2021 9:44:01,TRUE,TRUE,TRUE
1HG265VK5422,ford fusion,2021,4/5/2021,22099,2821,sedan,automatic,fusion se,TRUE,San Faransisco,CA,TRUE,hr26,inperson_sale,ford,fusion,in_stock,1,20046,20046,good,4/5/2021 6:29:48,TRUE,FALSE,FALSE
1HG265VK5878,ford fusion,2021,2/16/2021,15409,928,sedan,automatic,fusion se,TRUE,San Faransisco,CA,TRUE,dl3c,inperson_sale,ford,fusion,in_stock,1,14800,15450,great,2/16/2021 10:12:41,TRUE,TRUE,TRUE
1HG265VK5739,ford fusion,2021,4/2/2021,25959,2734,sedan,automatic,fusion hybrid sel,TRUE,San Faransisco,CA,TRUE,dl5c,inperson_sale,ford,fusion,in_stock,1,21000,21000,good,4/2/2021 9:06:26,TRUE,FALSE,TRUE
1HG265VK5149,gmc terrain,2021,4/18/2021,25749,3308,suv,dual,terrain at4 4wd,FALSE,Los Angelas,CA,TRUE,ka51,inperson_sale,gmc,terrain,in_stock,2,20539,20539.4,good,4/18/2021 7:05:48,TRUE,TRUE,TRUE
1HG265VK5984,gmc terrain,2021,3/18/2021,68779,3223,suv,dual,terrain at4 4wd,TRUE,San Faransisco,CA,TRUE,hr26,inperson_sale,gmc,terrain,in_stock,2,70419,71019.4,great,3/18/2021 16:54:16,TRUE,TRUE,TRUE
1HG265VK5906,gmc terrain,2021,3/17/2021,108130,2080,suv,dual,terrain at4 4wd,TRUE,San Faransisco,CA,TRUE,dl8c,inperson_sale,gmc,terrain,in_stock,2,111629,112279.2,great,3/17/2021 9:52:31,TRUE,TRUE,FALSE
1HG265VK9193,honda civic,2020,2/11/2020,22500,1259,sedan,dual,civic lt,FALSE,Chicago,IL,FALSE,wb06,online,honda,civic,in_stock,3,13100,13100,good,2/11/2020 3:55:56,FALSE,FALSE,FALSE
1HG265VK9194,honda civic,2019,9/18/2019,50000,611,sedan,dual,civic lt,TRUE,Chicago,IL,FALSE,wb24,online,honda,civic,,3,30800,30800,good,9/18/2019 9:18:08,FALSE,FALSE,TRUE
1HG265VK9816,honda civic,2020,8/21/2020,14000,584,sedan,automatic,1.8v at,TRUE,Atlanta,GA,FALSE,dl4c,online,honda,civic,in_stock,4,8100,8100,good,8/21/2020 10:50:16,TRUE,FALSE,TRUE
1HG265VK9169,honda civic,2020,5/31/2020,52000,210,sedan,dual,civic lt,FALSE,Houston,TX,FALSE,tn04,online,honda,civic,in_stock,1,39600,39600,good,5/31/2020 3:39:34,TRUE,FALSE,TRUE
1HG265VK9168,honda civic,2020,6/1/2020,10100,844,sedan,automatic,civic lt,FALSE,Houston,TX,FALSE,ka04,online,honda,civic,in_stock,2,10100,10100,great,6/1/2020 13:28:17,FALSE,FALSE,TRUE
1HG265VK9507,honda civic,2020,7/15/2020,72900,204,sedan,automatic,civic lt,TRUE,Seattle,WA,FALSE,gj01,online,honda,civic,in_stock,2,40500,40500,great,7/15/2020 12:27:14,TRUE,FALSE,TRUE
1HG265VK7225,honda civic,2021,5/21/2021,189500,193,sedan,automatic,zx cvt,FALSE,New York,NY,FALSE,mh47,customer_to_customer,honda,civic,,1,189500,189500,great,5/21/2021 9:51:09,TRUE,FALSE,TRUE
1HG265VK7230,honda civic,2021,5/27/2021,65000,74,sedan,dual,civic lt,FALSE,New York,NY,FALSE,mh02,customer_to_customer,honda,civic,,1,65000,65000,great,5/27/2021 9:17:49,TRUE,FALSE,TRUE
1HG265VK7228,honda civic,2021,5/25/2021,31000,26,hatchback,dual,civic hatchback ex,FALSE,New York,NY,FALSE,mh01,customer_to_customer,honda,civic,,1,31000,31000,great,5/25/2021 7:39:08,TRUE,FALSE,TRUE
1HG265VK7979,honda civic,2020,5/30/2020,81900,281,sedan,dual,civic lt,FALSE,New Jersey,NJ,FALSE,mh12,online,honda,civic,in_stock,1,54600,54600,good,5/30/2020 13:23:28,TRUE,FALSE,TRUE
1HG265VK7992,honda civic,2019,8/23/2019,40000,226,sedan,dual,civic lt,TRUE,New Jersey,NJ,FALSE,cg04,online,honda,civic,,1,12100,12100,overpriced,8/23/2019 11:49:08,TRUE,FALSE,TRUE
1HG265VK5182,honda civic,2020,6/1/2020,67700,188,hatchback,automatic,civic hatchback ex,FALSE,Los Angelas,CA,FALSE,ka03,online,honda,civic,in_stock,1,37600,37600,fair,6/1/2020 4:00:19,TRUE,FALSE,TRUE
1HG265VK3813,honda civic,2019,9/5/2019,6000,258,sedan,dual,civic lt,FALSE,Philadelphia,PA,FALSE,hr51,online,honda,civic,,2,3400,3400,great,9/5/2019 4:01:54,FALSE,FALSE,TRUE
1HG265VK6055,honda civic,2020,9/12/2020,11000,137,sedan,automatic,civic lt,FALSE,San Faransisco,CA,FALSE,dl4c,inperson_sale,honda,civic,,2,3158,3158.784304,,9/12/2020 6:58:53,,FALSE,TRUE
1HG265VK6082,honda civic,2020,5/30/2020,18000,446,sedan,dual,civic lt,FALSE,San Faransisco,CA,FALSE,dl3c,online,honda,civic,in_stock,2,14000,14000,great,5/30/2020 14:39:45,TRUE,FALSE,TRUE
1HG265VK6103,honda civic,2019,9/14/2019,10000,226,sedan,dual,civic lt,TRUE,San Faransisco,CA,FALSE,dl3c,online,honda,civic,,2,7300,7300,great,9/14/2019 7:41:34,FALSE,FALSE,TRUE
1HG265VK6146,honda civic,2019,8/23/2019,9900,60,sedan,automatic,civic lt,FALSE,San Faransisco,CA,FALSE,dl7c,online,honda,civic,,4,10033,10033.72279,good,8/23/2019 5:49:21,FALSE,FALSE,TRUE
1HG265VK6157,honda civic,2019,8/21/2019,35000,268,sedan,dual,civic lt,TRUE,San Faransisco,CA,FALSE,dl8c,online,honda,civic,,2,19000,19000,fair,8/21/2019 12:45:19,TRUE,FALSE,TRUE
1HG265VK6135,honda civic,2019,8/26/2019,15000,145,sedan,dual,civic lt,TRUE,San Faransisco,CA,FALSE,dl3c,online,honda,civic,,1,9600,9600,fair,8/26/2019 13:42:00,TRUE,FALSE,TRUE
1HG265VK6009,honda civic,2021,5/24/2021,39000,283,sedan,dual,civic lt,FALSE,San Faransisco,CA,FALSE,dl7c,customer_to_customer,honda,civic,,2,41000,41000,great,5/24/2021 9:36:52,TRUE,FALSE,TRUE
1HG265VK9179,honda civic,2021,4/17/2021,23109,3663,hatchback,dual,civic hatchback ex,TRUE,Chicago,IL,TRUE,wb02,inperson_sale,honda,civic,in_stock,2,19220,19220.6,good,4/17/2021 10:49:32,TRUE,FALSE,TRUE
1HG265VK4039,honda civic,2021,4/12/2021,174426,3883,sedan,automatic,zx cvt,TRUE,Boston,MA,TRUE,hr26,inperson_sale,honda,civic,in_stock,1,178725,179325.7,great,4/12/2021 11:27:17,TRUE,TRUE,FALSE
1HG265VK4100,honda civic,2021,3/28/2021,181234,3339,sedan,automatic,zx cvt,TRUE,Boston,MA,TRUE,hr26,inperson_sale,honda,civic,in_stock,1,184456,185056.9,great,3/28/2021 6:42:43,TRUE,TRUE,TRUE
1HG265VK4052,honda civic,2021,3/1/2021,60359,708,sedan,automatic,civic lt,TRUE,Boston,MA,TRUE,hr26,inperson_sale,honda,civic,in_stock,1,62463,63063.1,great,3/1/2021 11:02:39,TRUE,TRUE,TRUE
1HG265VK3870,honda civic,2020,9/13/2020,58089,1598,sedan,dual,civic lt,TRUE,Boston,MA,TRUE,hr51,inperson_sale,honda,civic,in_stock,1,55619,69669.4,great,9/13/2020 20:30:09,TRUE,FALSE,TRUE
1HG265VK4063,honda civic,2021,2/13/2021,25109,932,sedan,dual,civic lt,TRUE,Boston,MA,TRUE,hr26,inperson_sale,honda,civic,in_stock,1,22865,22865.1,great,2/13/2021 13:10:57,TRUE,TRUE,FALSE
1HG265VK3879,honda civic,2021,2/20/2021,57489,4065,sedan,dual,civic lt,TRUE,Boston,MA,TRUE,hr51,inperson_sale,honda,civic,in_stock,2,59240,59840.3,great,2/20/2021 9:30:19,TRUE,FALSE,TRUE
1HG265VK3877,honda civic,2021,2/13/2021,25699,1936,sedan,dual,civic lt,TRUE,Boston,MA,TRUE,dl1c,inperson_sale,honda,civic,in_stock,1,24286,24286.4,great,2/13/2021 9:47:18,TRUE,FALSE,FALSE
1HG265VK4081,honda civic,2021,4/19/2021,50819,930,sedan,dual,civic lt,TRUE,Boston,MA,TRUE,hr26,inperson_sale,honda,civic,in_stock,3,43500,43500,great,4/19/2021 7:55:31,TRUE,TRUE,FALSE
1HG265VK3942,honda civic,2020,3/28/2020,72029,1353,sedan,dual,civic lt,TRUE,Boston,MA,TRUE,hr51,inperson_sale,honda,civic,in_stock,2,64772,64772,great,3/28/2020 6:58:49,TRUE,FALSE,TRUE
1HG265VK3894,honda civic,2021,3/16/2021,30549,1331,sedan,dual,civic lt,TRUE,Boston,MA,TRUE,dl4c,inperson_sale,honda,civic,in_stock,1,29000,29000,great,3/16/2021 7:52:18,TRUE,FALSE,TRUE
1HG265VK4059,honda civic,2021,4/2/2021,26069,2131,sedan,automatic,civic lt,TRUE,Boston,MA,TRUE,hr26,inperson_sale,honda,civic,in_stock,2,23142,23142.3,great,4/2/2021 7:23:01,TRUE,TRUE,TRUE
1HG265VK3828,honda civic,2021,2/17/2021,34309,5601,sedan,dual,civic lt,TRUE,Boston,MA,TRUE,hr26,inperson_sale,honda,civic,in_stock,1,35053,35653.8,great,2/17/2021 7:42:40,TRUE,FALSE,TRUE
1HG265VK3913,honda civic,2020,11/25/2020,25859,1028,sedan,dual,civic lt,TRUE,Boston,MA,TRUE,hr26,inperson_sale,honda,civic,in_stock,2,23200,30288,great,11/25/2020 18:30:04,TRUE,FALSE,TRUE
1HG265VK3988,honda civic,2021,4/13/2021,29649,143,sedan,dual,civic lt,TRUE,Boston,MA,TRUE,hr26,inperson_sale,honda,civic,in_transit,3,26521,29859.9,great,4/13/2021 6:06:21,TRUE,FALSE,TRUE
1HG265VK3919,honda civic,2021,3/23/2021,29899,1233,sedan,dual,civic lt,TRUE,Boston,MA,TRUE,dl3c,inperson_sale,honda,civic,in_stock,2,26677,26677.8,great,3/23/2021 9:15:37,TRUE,FALSE,TRUE
1HG265VK4047,honda civic,2021,3/6/2021,23209,2068,sedan,dual,civic lt,TRUE,Boston,MA,TRUE,dl4c,inperson_sale,honda,civic,in_stock,3,19607,19607.1,good,3/6/2021 7:01:55,TRUE,TRUE,TRUE
1HG265VK3920,honda civic,2021,3/11/2021,23149,614,hatchback,dual,civic hatchback ex,TRUE,Boston,MA,TRUE,hr26,inperson_sale,honda,civic,in_stock,1,20608,20608.4,good,3/11/2021 9:37:23,TRUE,FALSE,FALSE
1HG265VK3934,honda civic,2021,3/12/2021,22359,2632,hatchback,dual,civic hatchback ex,TRUE,Boston,MA,TRUE,dl4c,inperson_sale,honda,civic,in_stock,1,20900,20900,great,3/12/2021 10:50:41,TRUE,FALSE,TRUE
1HG265VK3845,honda civic,2021,2/4/2021,25149,852,hatchback,dual,civic hatchback ex,TRUE,Boston,MA,TRUE,hr26,inperson_sale,honda,civic,in_stock,1,24877,32333.1,great,2/4/2021 15:32:51,TRUE,FALSE,FALSE
1HG265VK3995,honda civic,2020,10/8/2020,44929,1199,hatchback,automatic,civic hatchback ex,TRUE,Boston,MA,TRUE,hr10,inperson_sale,honda,civic,out_of_stock,1,44850,56490,great,10/8/2020 12:25:34,TRUE,FALSE,TRUE
1HG265VK4008,honda civic,2020,7/29/2020,21989,2245,hatchback,dual,civic hatchback ex,TRUE,Boston,MA,TRUE,dl3c,inperson_sale,honda,civic,in_stock,3,24839,33085.9,great,7/29/2020 11:59:15,TRUE,TRUE,TRUE
1HG265VK3838,honda civic,2021,4/19/2021,27729,2055,hatchback,dual,civic hatchback ex,TRUE,Boston,MA,TRUE,hr26,inperson_sale,honda,civic,in_stock,1,25620,25620,great,4/19/2021 8:47:52,TRUE,FALSE,TRUE
1HG265VK3904,honda civic,2021,1/2/2021,43539,1901,hatchback,dual,civic hatchback ex,TRUE,Boston,MA,TRUE,dl6c,inperson_sale,honda,civic,in_stock,1,40380,50726,great,1/2/2021 6:06:31,TRUE,FALSE,TRUE
1HG265VK8525,honda civic,2020,8/18/2020,12759,30272,sedan,automatic,1.8v at,TRUE,Denver,CO,TRUE,hr26,inperson_sale,honda,civic,in_stock,2,13804,17473.3,great,8/18/2020 13:00:42,TRUE,TRUE,TRUE
1HG265VK8288,honda civic,2021,4/27/2021,92639,1577,sedan,automatic,civic lt,TRUE,Denver,CO,TRUE,ts07,inperson_sale,honda,civic,,1,93610,93760.5,great,4/27/2021 10:09:31,TRUE,FALSE,TRUE
1HG265VK8359,honda civic,2021,3/3/2021,98459,2173,sedan,dual,civic lt,FALSE,Denver,CO,TRUE,ts07,inperson_sale,honda,civic,in_stock,1,96000,96000,great,3/3/2021 9:04:07,TRUE,FALSE,TRUE
1HG265VK8074,honda civic,2021,3/21/2021,40719,3364,sedan,dual,civic lt,TRUE,Denver,CO,TRUE,ap09,inperson_sale,honda,civic,in_stock,2,37812,46530.1,great,3/21/2021 11:19:36,TRUE,FALSE,TRUE
1HG265VK8477,honda civic,2021,4/6/2021,44159,500,sedan,automatic,civic lt,TRUE,Denver,CO,TRUE,ap28,inperson_sale,honda,civic,in_stock,1,38767,38767.6,great,4/6/2021 12:55:22,TRUE,TRUE,FALSE
1HG265VK8483,honda civic,2021,2/4/2021,52949,2378,sedan,automatic,civic lt,TRUE,Denver,CO,TRUE,ts07,inperson_sale,honda,civic,in_stock,1,52500,63903,great,2/4/2021 6:30:40,TRUE,TRUE,TRUE
1HG265VK8506,honda civic,2021,4/24/2021,39869,893,sedan,dual,civic lt,TRUE,Denver,CO,TRUE,ap09,inperson_sale,honda,civic,,1,33616,33616.5,great,4/24/2021 10:57:53,TRUE,TRUE,TRUE
1HG265VK8436,honda civic,2021,3/2/2021,39609,3698,sedan,dual,civic lt,TRUE,Denver,CO,TRUE,ap28,inperson_sale,honda,civic,in_transit,1,38366,47189,great,3/2/2021 7:42:28,TRUE,TRUE,TRUE
1HG265VK8434,honda civic,2021,3/7/2021,54659,3952,sedan,dual,civic lt,TRUE,Denver,CO,TRUE,ts09,inperson_sale,honda,civic,in_stock,1,55200,67062,great,3/7/2021 9:25:17,TRUE,TRUE,TRUE
1HG265VK8095,honda civic,2021,2/23/2021,78279,3433,sedan,automatic,civic lt,TRUE,Denver,CO,TRUE,ts09,inperson_sale,honda,civic,in_stock,4,78307,94096.6,great,2/23/2021 14:32:01,TRUE,FALSE,TRUE
1HG265VK8534,honda civic,2021,3/7/2021,44569,2048,sedan,automatic,civic lt,TRUE,Denver,CO,TRUE,ap09,inperson_sale,honda,civic,in_stock,1,41190,49962.3,great,3/7/2021 6:55:23,TRUE,TRUE,FALSE
1HG265VK8532,honda civic,2021,4/29/2021,53119,1168,hatchback,automatic,civic hatchback ex,TRUE,Denver,CO,TRUE,ts10,inperson_sale,honda,civic,,1,46851,46851.7,great,4/29/2021 7:00:35,TRUE,TRUE,TRUE
